TYC244-273-1	2459615.76558074	97.2371	0.0207	29
TYC244-273-1	2459616.80572023	97.2676	0.0212	20
TYC244-273-1	2459650.73476804	97.4524	0.0694	19
TYC244-273-1	2459664.65385721	97.9320	0.1501	27
TYC244-273-1	2459665.70841559	97.5909	0.0424	37
TYC244-273-1	2459666.66931437	97.6757	0.0274	39
