TYC6908-1643-1	2459824.64759549	-80.0464	0.1241	31
TYC6908-1643-1	2459829.67715348	-79.9540	0.0804	32
TYC6908-1643-1	2459859.58501161	-81.1651	0.0602	37
TYC6908-1643-1	2459864.58532434	-81.3124	0.0375	54
