TYC269-474-1	2459642.73985983	3.3222	0.0252	26
TYC269-474-1	2459650.76360061	3.2562	0.0579	20
TYC269-474-1	2459659.77568648	3.5598	0.0414	29
TYC269-474-1	2459661.67187593	3.3768	0.0461	36
TYC269-474-1	2459664.72885358	3.2833	0.0240	34
TYC269-474-1	2459666.72694131	3.3857	0.0296	34
