TYC5256-183-1	2459824.77260500	-70.6958	0.0233	24
TYC5256-183-1	2459859.67534598	-70.5618	0.0249	26
TYC5256-183-1	2459864.70157521	-70.2995	0.0223	24
TYC5256-183-1	2459866.65372690	-70.2617	0.0198	29
TYC5256-183-1	2459871.66802765	-70.5726	0.0198	29
TYC5256-183-1	2459873.66760662	-70.6660	0.0214	26
TYC5256-183-1	2459874.69332527	-70.5496	0.0246	22
TYC5256-183-1	2459888.64001840	-70.4929	0.0346	24
