TYC6524-876-1	2459616.73644604	315.6384	0.0130	63
TYC6524-876-1	2459650.60541174	315.5357	0.0098	102
TYC6524-876-1	2459656.55310539	315.5778	0.0114	102
TYC6524-876-1	2459657.62322434	315.5968	0.0136	80
TYC6524-876-1	2459658.56083903	315.5781	0.0091	114
TYC6524-876-1	2459661.60288449	315.5318	0.0120	80
TYC6524-876-1	2459664.62167294	315.5052	0.0102	106
TYC6524-876-1	2459666.61853266	315.5417	0.0118	97
