TYC26-777-1	2459836.79525109	-11.8525	0.0195	27
TYC26-777-1	2459859.73232841	-11.6995	0.0193	29
TYC26-777-1	2459871.73093085	-11.7431	0.0130	37
TYC26-777-1	2459873.71231866	-11.7730	0.0107	44
