TYC4686-2039-1	2459824.81321437	147.1074	0.0208	27
TYC4686-2039-1	2459873.80413130	148.0102	0.0326	19
TYC4686-2039-1	2459874.79116244	148.9813	0.0673	15
TYC4686-2039-1	2459874.81336902	149.0065	0.0832	14
